id,ai_papers
https://openalex.org/I118347220,716
https://openalex.org/I118347636,3563
https://openalex.org/I118353179,391
https://openalex.org/I118363741,4
https://openalex.org/I1183665,9
https://openalex.org/I118367884,1
https://openalex.org/I118373667,457
https://openalex.org/I11838497,47
https://openalex.org/I118430314,1
https://openalex.org/I118430337,21
https://openalex.org/I118458328,12
https://openalex.org/I118493624,90
https://openalex.org/I11849452,120
https://openalex.org/I118501908,1718
https://openalex.org/I118517470,41
https://openalex.org/I118525010,34
https://openalex.org/I11855966,980
https://openalex.org/I118564535,2394
https://openalex.org/I118567650,62
https://openalex.org/I118568048,5
https://openalex.org/I118574674,464
https://openalex.org/I118574687,296
https://openalex.org/I118590987,96
https://openalex.org/I118612203,40
https://openalex.org/I118618916,14
https://openalex.org/I118636833,1
https://openalex.org/I11865174,47
https://openalex.org/I118684936,647
https://openalex.org/I118692353,375
https://openalex.org/I1187138,801
https://openalex.org/I118722661,60
https://openalex.org/I118726325,15
https://openalex.org/I118746106,9
https://openalex.org/I11874761,95
https://openalex.org/I118757457,2
https://openalex.org/I118768305,9
https://openalex.org/I118783713,137
https://openalex.org/I118784327,10
https://openalex.org/I11880225,1500
https://openalex.org/I118803816,479
https://openalex.org/I118808232,6
https://openalex.org/I118810699,517
https://openalex.org/I118826373,1
https://openalex.org/I11883440,103
https://openalex.org/I118839592,41
https://openalex.org/I11886867,44
https://openalex.org/I118892805,1770
https://openalex.org/I118905479,49
https://openalex.org/I118905719,54
https://openalex.org/I11892038,170
https://openalex.org/I118931453,3
https://openalex.org/I11893660,170
https://openalex.org/I118946981,345
https://openalex.org/I118987531,137
