id,ai_papers_2012,ai_papers_2020,total_2012,total_2020,ai_prcnt_2012,ai_prcnt_2020,ai_growth
https://openalex.org/I15896350,1.0,17.0,152,239,0.6578947368421052,7.112970711297072,9.81171548117155
https://openalex.org/I159069231,3.0,1.0,5,3,60.0,33.33333333333333,-0.44444444444444453
https://openalex.org/I159129438,24.0,69.0,1301,1674,1.8447348193697155,4.121863799283155,1.2343936678614102
https://openalex.org/I159176309,67.0,411.0,3615,6097,1.8533886583679116,6.741020173855995,2.637132526640212
https://openalex.org/I159219196,2.0,23.0,13,162,15.384615384615385,14.19753086419753,-0.07716049382716057
https://openalex.org/I15922215,1.0,1.0,8,10,12.5,10.0,-0.2
https://openalex.org/I159247623,9.0,209.0,877,3158,1.0262257696693273,6.618112729575682,5.44898318204208
https://openalex.org/I159253421,1.0,6.0,216,429,0.4629629629629629,1.3986013986013985,2.0209790209790213
https://openalex.org/I159385669,38.0,146.0,2065,2708,1.8401937046004841,5.391432791728213,1.929818082873358
https://openalex.org/I159389169,9.0,4.0,261,217,3.4482758620689653,1.8433179723502304,-0.46543778801843316
https://openalex.org/I159411136,1.0,2.0,64,113,1.5625,1.7699115044247788,0.13274336283185847
https://openalex.org/I159650629,9.0,33.0,701,1176,1.2838801711840229,2.806122448979592,1.185657596371882
https://openalex.org/I15991598,3.0,2.0,166,204,1.8072289156626504,0.9803921568627451,-0.45751633986928103
https://openalex.org/I159948400,14.0,380.0,2109,4615,0.6638217164532955,8.234019501625136,11.40396223494815
https://openalex.org/I160003610,3.0,1.0,52,66,5.769230769230769,1.5151515151515151,-0.7373737373737375
https://openalex.org/I160013858,11.0,81.0,741,1270,1.484480431848853,6.377952755905512,3.296420901932713
https://openalex.org/I160046202,2.0,5.0,401,524,0.4987531172069825,0.9541984732824428,0.9131679389312979
https://openalex.org/I160253776,5.0,1.0,69,275,7.246376811594203,0.36363636363636365,-0.9498181818181819
https://openalex.org/I160272722,1.0,1.0,34,0,2.941176470588235,inf,inf
https://openalex.org/I160368002,26.0,40.0,293,1027,8.873720136518772,3.894839337877313,-0.5610815669238259
https://openalex.org/I16038530,13.0,44.0,689,593,1.8867924528301887,7.419898819561552,2.9325463743676226
https://openalex.org/I160391749,5.0,9.0,232,90,2.1551724137931036,10.0,3.6399999999999997
https://openalex.org/I160606119,6.0,58.0,995,1812,0.6030150753768844,3.2008830022075054,4.30813097866078
https://openalex.org/I160674187,1.0,8.0,45,61,2.2222222222222223,13.114754098360656,4.901639344262295
https://openalex.org/I16076960,15.0,544.0,731,3101,2.0519835841313268,17.542728152208966,7.5491561861765035
https://openalex.org/I160856358,2.0,7.0,298,364,0.6711409395973155,1.9230769230769231,1.8653846153846152
https://openalex.org/I160879138,5.0,78.0,45,455,11.11111111111111,17.142857142857142,0.5428571428571428
https://openalex.org/I160932699,1.0,4.0,12,47,8.333333333333332,8.51063829787234,0.02127659574468098
https://openalex.org/I160968435,3.0,6.0,213,761,1.4084507042253522,0.7884362680683311,-0.440210249671485
https://openalex.org/I160977438,6.0,22.0,26,330,23.076923076923077,6.666666666666667,-0.711111111111111
https://openalex.org/I16097986,54.0,251.0,3365,5498,1.6047548291233282,4.565296471444161,1.8448560419277045
https://openalex.org/I160992636,16.0,103.0,63,185,25.396825396825395,55.67567567567567,1.1922297297297297
https://openalex.org/I160993911,125.0,613.0,3119,4419,4.007694773966015,13.871916723240552,2.4613206607829823
https://openalex.org/I161024014,5.0,87.0,523,497,0.9560229445506693,17.50503018108652,17.3102615694165
https://openalex.org/I161045824,15.0,20.0,68,108,22.058823529411764,18.51851851851852,-0.1604938271604938
https://openalex.org/I161046081,97.0,431.0,2775,4732,3.4954954954954953,9.108199492814878,1.6056962466558027
https://openalex.org/I161057412,11.0,62.0,1014,1312,1.0848126232741617,4.725609756097561,3.3561529933481156
https://openalex.org/I161103922,58.0,88.0,1728,2268,3.356481481481482,3.880070546737213,0.15599343185550063
https://openalex.org/I161106909,1.0,72.0,74,3909,1.3513513513513513,1.841903300076746,0.36300844205679206
https://openalex.org/I161127581,18.0,173.0,1998,4401,0.9009009009009009,3.9309247898204953,3.3633265167007496
https://openalex.org/I161219205,5.0,3.0,20,40,25.0,7.5,-0.7
https://openalex.org/I161296585,27.0,114.0,1389,1835,1.9438444924406046,6.212534059945504,2.196003633060854
https://openalex.org/I161318765,174.0,2220.0,10829,15195,1.606796564779758,14.610069101678183,8.092668867935233
https://openalex.org/I161321875,20.0,92.0,541,1009,3.6968576709796674,9.117938553022794,1.4664023785926656
https://openalex.org/I161346416,9.0,74.0,524,572,1.717557251908397,12.937062937062937,6.532245532245532
https://openalex.org/I161350542,34.0,124.0,808,952,4.207920792079208,13.025210084033615,2.0954028670291645
https://openalex.org/I161370692,1.0,14.0,412,640,0.24271844660194172,2.1875,8.012500000000001
https://openalex.org/I161371597,29.0,79.0,268,829,10.820895522388058,9.529553679131483,-0.11933779792853866
https://openalex.org/I161460629,3.0,20.0,578,1349,0.5190311418685121,1.4825796886582654,1.856436866814925
https://openalex.org/I161548249,1.0,27.0,760,905,0.13157894736842105,2.983425414364641,21.67403314917127
https://openalex.org/I161593684,22.0,92.0,2680,4019,0.8208955223880596,2.289126648420005,1.7885724626207333
https://openalex.org/I16160350,3.0,54.0,18,110,16.666666666666664,49.09090909090909,1.945454545454546
https://openalex.org/I161716053,12.0,113.0,1061,1670,1.1310084825636193,6.766467065868263,4.982684630738522
https://openalex.org/I161856759,1.0,2.0,15,23,6.666666666666667,8.695652173913043,0.3043478260869564
https://openalex.org/I161878677,4.0,4.0,17,13,23.52941176470588,30.76923076923077,0.3076923076923078
https://openalex.org/I161913731,4.0,34.0,28,312,14.285714285714285,10.897435897435898,-0.2371794871794871
https://openalex.org/I161929037,1.0,16.0,297,438,0.33670033670033667,3.65296803652968,9.849315068493151
https://openalex.org/I161941770,3.0,2.0,78,266,3.8461538461538463,0.7518796992481203,-0.8045112781954888
https://openalex.org/I162015237,2.0,1.0,27,48,7.4074074074074066,2.083333333333333,-0.71875
https://openalex.org/I162020775,8.0,49.0,23,115,34.78260869565217,42.608695652173914,0.2250000000000001
https://openalex.org/I162030827,17.0,237.0,313,1111,5.431309904153355,21.332133213321335,2.9276221739821042
https://openalex.org/I162096671,7.0,125.0,1652,2360,0.423728813559322,5.296610169491525,11.5
https://openalex.org/I162148367,36.0,151.0,2105,3688,1.7102137767220902,4.094360086767896,1.394063328512895
https://openalex.org/I162210093,3.0,8.0,151,273,1.9867549668874174,2.93040293040293,0.4749694749694748
https://openalex.org/I162281398,2.0,6.0,108,170,1.8518518518518516,3.5294117647058822,0.9058823529411766
https://openalex.org/I162290304,47.0,133.0,562,928,8.362989323843415,14.331896551724139,0.7137289068231846
https://openalex.org/I162347362,1.0,8.0,16,33,6.25,24.242424242424242,2.878787878787879
https://openalex.org/I162380102,5.0,1.0,52,56,9.615384615384617,1.7857142857142856,-0.8142857142857143
https://openalex.org/I162487826,1.0,2.0,56,101,1.7857142857142856,1.9801980198019802,0.10891089108910898
https://openalex.org/I162489102,14.0,31.0,131,281,10.687022900763358,11.032028469750891,0.032282663955262025
https://openalex.org/I162521676,2.0,1.0,34,14,5.88235294117647,7.142857142857142,0.2142857142857143
https://openalex.org/I162577319,120.0,573.0,1816,2512,6.607929515418502,22.810509554140125,2.4519904458598725
https://openalex.org/I162608824,39.0,140.0,1541,2510,2.5308241401687215,5.577689243027888,1.2039023393605066
https://openalex.org/I16269868,11.0,90.0,367,544,2.997275204359673,16.544117647058822,4.519719251336898
https://openalex.org/I162706563,4.0,32.0,253,189,1.5810276679841897,16.93121693121693,9.708994708994709
https://openalex.org/I162714631,102.0,482.0,2131,3079,4.786485218207415,15.654433257551153,2.2705487521413237
https://openalex.org/I162720556,26.0,54.0,582,789,4.4673539518900345,6.844106463878327,0.5320269084527639
https://openalex.org/I16277215,1.0,7.0,98,144,1.0204081632653061,4.861111111111112,3.7638888888888893
https://openalex.org/I162817326,1.0,4.0,236,171,0.423728813559322,2.3391812865497075,4.52046783625731
https://openalex.org/I162827531,53.0,363.0,1450,3255,3.6551724137931036,11.152073732718893,2.0510390400834706
https://openalex.org/I162838928,73.0,162.0,1415,1316,5.159010600706713,12.310030395136778,1.3861223300162386
https://openalex.org/I16285277,21.0,97.0,802,825,2.6184538653366585,11.757575757575758,3.49027417027417
https://openalex.org/I162868743,256.0,2117.0,4840,8929,5.289256198347108,23.70926195542614,3.4825323384477542
https://openalex.org/I1629065,4.0,22.0,391,990,1.0230179028132993,2.2222222222222223,1.1722222222222223
https://openalex.org/I16292982,59.0,222.0,451,1363,13.082039911308204,16.287600880410857,0.24503525373988072
https://openalex.org/I16295237,2.0,1.0,486,457,0.411522633744856,0.2188183807439825,-0.4682713347921226
https://openalex.org/I163072128,4.0,24.0,18,165,22.22222222222222,14.545454545454545,-0.34545454545454546
https://openalex.org/I163151358,19.0,30.0,222,514,8.558558558558559,5.836575875486381,-0.31804218718001237
https://openalex.org/I163151501,4.0,97.0,964,1147,0.4149377593360996,8.456843940714908,19.380993897122927
https://openalex.org/I163205636,6.0,51.0,745,2847,0.8053691275167786,1.7913593256059008,1.2242711626273266
https://openalex.org/I163245316,5.0,7.0,246,330,2.0325203252032518,2.1212121212121215,0.04363636363636394
https://openalex.org/I163340411,153.0,649.0,2032,3382,7.5295275590551185,19.189828503843877,1.548609903255605
https://openalex.org/I163361683,10.0,19.0,29,60,34.48275862068966,31.666666666666664,-0.08166666666666682
https://openalex.org/I16337185,10.0,79.0,309,422,3.2362459546925564,18.72037914691943,4.784597156398105
https://openalex.org/I163423212,1.0,5.0,77,372,1.2987012987012987,1.3440860215053763,0.03494623655913973
https://openalex.org/I16351329,12.0,35.0,557,451,2.154398563734291,7.760532150776053,2.602180339985218
https://openalex.org/I16365422,122.0,901.0,1916,3055,6.367432150313153,29.49263502454992,3.6317941563145606
https://openalex.org/I163732180,2.0,16.0,92,99,2.1739130434782608,16.161616161616163,6.434343434343435
https://openalex.org/I163753206,31.0,158.0,1289,1565,2.404965089216447,10.095846645367413,3.1979181696382564
https://openalex.org/I163770644,28.0,91.0,2205,2622,1.2698412698412698,3.470633104500381,1.7331235697940504
https://openalex.org/I163793244,3.0,1.0,15,1,20.0,100.0,4.0
https://openalex.org/I16391192,53.0,639.0,4339,6623,1.2214796035952986,9.648195681715235,6.898777559049509
https://openalex.org/I164120614,1.0,2.0,28,65,3.571428571428571,3.076923076923077,-0.13846153846153836
https://openalex.org/I164313766,2.0,1.0,44,6,4.545454545454546,16.666666666666664,2.6666666666666656
https://openalex.org/I164389053,3.0,65.0,775,967,0.3870967741935484,6.721820062047571,16.364701826956225
https://openalex.org/I16443873,1.0,7.0,64,359,1.5625,1.9498607242339834,0.24791086350974936
https://openalex.org/I164555798,1.0,1.0,13,30,7.6923076923076925,3.3333333333333335,-0.5666666666666668
https://openalex.org/I164633055,1.0,1.0,57,0,1.7543859649122806,inf,inf
https://openalex.org/I16471300,7.0,6.0,77,91,9.090909090909092,6.593406593406594,-0.27472527472527475
https://openalex.org/I164731902,4.0,6.0,106,156,3.7735849056603774,3.8461538461538463,0.019230769230769246
https://openalex.org/I16473318,1.0,1.0,48,11,2.083333333333333,9.090909090909092,3.3636363636363646
https://openalex.org/I164790352,6.0,52.0,873,2064,0.6872852233676976,2.5193798449612403,2.6656976744186047
https://openalex.org/I164828,1.0,1.0,142,0,0.7042253521126761,inf,inf
https://openalex.org/I164861460,3.0,189.0,411,2044,0.7299270072992701,9.246575342465754,11.667808219178081
https://openalex.org/I16489122,9.0,14.0,33,91,27.27272727272727,15.384615384615385,-0.43589743589743585
https://openalex.org/I164917862,6.0,1.0,24,20,25.0,5.0,-0.8
https://openalex.org/I164928964,5.0,10.0,135,296,3.7037037037037033,3.3783783783783785,-0.08783783783783769
https://openalex.org/I164936912,18.0,73.0,753,1191,2.3904382470119523,6.129303106633081,1.5640917996081722
https://openalex.org/I164946172,1.0,5.0,91,28,1.098901098901099,17.857142857142858,15.25
https://openalex.org/I164950643,1.0,8.0,154,220,0.6493506493506493,3.6363636363636362,4.6
https://openalex.org/I165075387,1.0,1.0,1,11,100.0,9.090909090909092,-0.9090909090909091
https://openalex.org/I165106657,3.0,1.0,36,28,8.333333333333332,3.571428571428571,-0.5714285714285714
https://openalex.org/I165127306,1.0,2.0,27,23,3.7037037037037033,8.695652173913043,1.347826086956522
https://openalex.org/I165143802,111.0,617.0,7223,11778,1.536757579952928,5.238580404143318,2.408852816137584
https://openalex.org/I165230279,17.0,238.0,995,4776,1.7085427135678393,4.983249581239531,1.9166666666666667
https://openalex.org/I165259314,3.0,40.0,136,264,2.2058823529411766,15.151515151515152,5.8686868686868685
https://openalex.org/I16528096,7.0,5.0,316,668,2.2151898734177213,0.7485029940119761,-0.6621043627031651
https://openalex.org/I165339363,35.0,147.0,1556,2187,2.2493573264781492,6.721536351165981,1.9882030178326475
https://openalex.org/I165368041,17.0,33.0,824,1277,2.063106796116505,2.5841816758026623,0.2525680593302315
https://openalex.org/I165378179,2.0,19.0,35,359,5.714285714285714,5.2924791086350975,-0.07381615598885795
https://openalex.org/I165390105,3.0,43.0,1205,2118,0.24896265560165973,2.0302171860245513,7.154705697198615
https://openalex.org/I165441096,6.0,36.0,523,556,1.147227533460803,6.474820143884892,4.643884892086331
https://openalex.org/I165507594,14.0,84.0,1272,1542,1.10062893081761,5.447470817120623,3.9494163424124515
https://openalex.org/I165522056,11.0,67.0,321,381,3.4267912772585665,17.585301837270343,4.131710808876164
https://openalex.org/I165524941,29.0,6.0,179,56,16.201117318435752,10.714285714285714,-0.3386699507389162
https://openalex.org/I165556055,3.0,1.0,146,159,2.054794520547945,0.628930817610063,-0.6939203354297693
https://openalex.org/I165560825,3.0,71.0,691,2570,0.43415340086830684,2.762645914396887,5.363294422827496
https://openalex.org/I16566446,2.0,21.0,344,316,0.5813953488372093,6.645569620253164,10.43037974683544
https://openalex.org/I165678365,4.0,5.0,112,137,3.571428571428571,3.64963503649635,0.021897810218978044
https://openalex.org/I16568816,1.0,1.0,291,385,0.3436426116838488,0.2597402597402597,-0.24415584415584424
https://openalex.org/I165690674,45.0,337.0,3012,4810,1.4940239043824701,7.006237006237007,3.6895079695079698
https://openalex.org/I165733156,43.0,310.0,3287,5075,1.3081837541831458,6.108374384236454,3.6693550234849353
https://openalex.org/I165735259,4.0,39.0,853,1212,0.4689331770222743,3.217821782178218,5.86200495049505
https://openalex.org/I165737746,6.0,11.0,135,359,4.444444444444445,3.064066852367688,-0.3105849582172702
https://openalex.org/I165745306,63.0,112.0,660,1558,9.545454545454547,7.188703465982028,-0.24689773213521618
https://openalex.org/I165779595,119.0,1048.0,7853,13898,1.5153444543486565,7.540653331414592,3.976197530386453
https://openalex.org/I165799507,53.0,386.0,1245,1510,4.257028112449799,25.562913907284766,5.00487317256029
https://openalex.org/I165831266,11.0,145.0,121,401,9.090909090909092,36.15960099750624,2.9775561097256857
https://openalex.org/I165859042,2.0,4.0,329,230,0.60790273556231,1.7391304347826086,1.8608695652173912
https://openalex.org/I165862685,3.0,19.0,718,1099,0.4178272980501393,1.7288444040036397,3.1377009402487106
https://openalex.org/I16590763,1.0,4.0,35,56,2.857142857142857,7.142857142857142,1.4999999999999996
https://openalex.org/I165932596,277.0,2041.0,7744,13358,3.5769628099173554,15.279233418176375,3.2715661945977565
https://openalex.org/I165951966,25.0,61.0,1595,1932,1.5673981191222568,3.1573498964803313,1.0143892339544516
https://openalex.org/I165972669,1.0,1.0,27,241,3.7037037037037033,0.4149377593360996,-0.8879668049792532
https://openalex.org/I166073570,5.0,186.0,364,787,1.3736263736263736,23.63405336721728,16.205590851334183
https://openalex.org/I166075037,2.0,2.0,16,16,12.5,12.5,0.0
https://openalex.org/I166088655,1.0,34.0,332,458,0.30120481927710846,7.423580786026202,23.646288209606986
https://openalex.org/I16609230,145.0,995.0,2518,5337,5.758538522637013,18.64343264005996,2.2375285094945503
https://openalex.org/I1662191,1.0,6.0,161,221,0.6211180124223602,2.7149321266968327,3.3710407239819014
https://openalex.org/I166337079,79.0,653.0,3577,5957,2.2085546547386077,10.961893570589224,3.963378898987045
https://openalex.org/I166401450,10.0,44.0,1124,1649,0.8896797153024912,2.668283808368708,1.9991510006064277
https://openalex.org/I166416128,26.0,270.0,754,1054,3.4482758620689653,25.616698292220114,6.428842504743834
https://openalex.org/I166455938,4.0,38.0,55,507,7.2727272727272725,7.495069033530571,0.030571992110453573
https://openalex.org/I166459259,136.0,233.0,1450,2315,9.379310344827587,10.064794816414686,0.07308474145597744
https://openalex.org/I16655442,1.0,1.0,176,279,0.5681818181818182,0.35842293906810035,-0.3691756272401434
https://openalex.org/I16656306,28.0,57.0,465,664,6.021505376344086,8.58433734939759,0.4256131669535283
https://openalex.org/I166580119,1.0,1.0,10,10,10.0,10.0,0.0
https://openalex.org/I166595947,6.0,46.0,475,1051,1.263157894736842,4.376784015223597,2.4649540120520146
https://openalex.org/I166722992,11.0,93.0,1617,2272,0.6802721088435374,4.09330985915493,5.017165492957748
https://openalex.org/I166825849,13.0,42.0,904,1019,1.4380530973451326,4.121687929342492,1.866158375481241
https://openalex.org/I166843116,58.0,428.0,486,1630,11.934156378600823,26.25766871165644,1.2002115506663844
https://openalex.org/I166846921,17.0,101.0,510,404,3.3333333333333335,25.0,6.5
https://openalex.org/I166928557,14.0,106.0,334,1021,4.191616766467066,10.381978452497552,1.4768434308101306
https://openalex.org/I166937679,1.0,1.0,25,37,4.0,2.7027027027027026,-0.32432432432432434
https://openalex.org/I167027274,17.0,197.0,837,2490,2.031063321385902,7.911646586345382,2.8953224663359323
https://openalex.org/I167153416,17.0,74.0,130,644,13.076923076923078,11.490683229813664,-0.12130069419071993
https://openalex.org/I16718484,1.0,1.0,84,60,1.1904761904761905,1.6666666666666667,0.4000000000000001
https://openalex.org/I167196134,1.0,3.0,7,27,14.285714285714285,11.11111111111111,-0.22222222222222218
https://openalex.org/I167234411,6.0,9.0,63,63,9.523809523809524,14.285714285714285,0.4999999999999999
https://openalex.org/I167274908,8.0,38.0,306,287,2.6143790849673203,13.240418118466899,4.064459930313589
https://openalex.org/I167277809,3.0,2.0,63,97,4.761904761904762,2.0618556701030926,-0.5670103092783506
https://openalex.org/I16733864,272.0,895.0,6998,7354,3.8868248070877396,12.170247484362253,2.1311541138076118
https://openalex.org/I167360494,1.0,88.0,716,1065,0.13966480446927373,8.262910798122066,58.162441314554
https://openalex.org/I167383011,36.0,112.0,955,1236,3.769633507853403,9.06148867313916,1.4038115785688605
https://openalex.org/I167420956,16.0,60.0,682,662,2.346041055718475,9.06344410876133,2.8632930513595167
https://openalex.org/I16748637,6.0,10.0,260,556,2.307692307692308,1.7985611510791366,-0.2206235011990409
https://openalex.org/I167576493,5.0,121.0,828,1719,0.6038647342995169,7.038976148923792,10.6565445026178
https://openalex.org/I167632803,24.0,165.0,138,386,17.391304347826086,42.74611398963731,1.4579015544041454
https://openalex.org/I16764540,21.0,12.0,145,93,14.482758620689657,12.903225806451612,-0.10906298003072211
https://openalex.org/I167694869,44.0,42.0,436,903,10.091743119266056,4.651162790697675,-0.5391120507399577
https://openalex.org/I167724894,6.0,5.0,86,145,6.976744186046512,3.4482758620689653,-0.5057471264367817
https://openalex.org/I167751958,8.0,49.0,1045,1228,0.7655502392344498,3.9902280130293155,4.212235342019543
https://openalex.org/I168046917,2.0,1.0,19,40,10.526315789473683,2.5,-0.7625
https://openalex.org/I168095185,7.0,30.0,35,151,20.0,19.867549668874172,-0.00662251655629138
https://openalex.org/I168180000,1.0,30.0,72,1607,1.3888888888888888,1.8668326073428747,0.3441194772868698
https://openalex.org/I168192097,1.0,1.0,32,52,3.125,1.9230769230769231,-0.3846153846153846
https://openalex.org/I168337820,53.0,58.0,408,385,12.990196078431374,15.064935064935064,0.15971575594217077
https://openalex.org/I168346926,1.0,4.0,5,27,20.0,14.814814814814813,-0.25925925925925936
https://openalex.org/I16835326,25.0,148.0,1865,2355,1.3404825737265416,6.284501061571126,3.68823779193206
https://openalex.org/I168356945,12.0,10.0,206,254,5.825242718446602,3.937007874015748,-0.3241469816272966
https://openalex.org/I168416876,3.0,8.0,171,195,1.7543859649122806,4.102564102564102,1.3384615384615381
https://openalex.org/I168537998,19.0,47.0,743,1004,2.557200538358008,4.681274900398407,0.8306248689452718
https://openalex.org/I168635309,117.0,532.0,4820,7425,2.427385892116183,7.164983164983164,1.9517281072836623
https://openalex.org/I168704049,3.0,1.0,162,7,1.8518518518518516,14.285714285714285,6.714285714285715
https://openalex.org/I168719708,146.0,728.0,2845,4999,5.131810193321617,14.562912582516505,1.8377730340588665
https://openalex.org/I168777058,5.0,15.0,31,150,16.129032258064516,10.0,-0.38
https://openalex.org/I168824072,9.0,11.0,307,742,2.9315960912052117,1.482479784366577,-0.49430967355495653
https://openalex.org/I168864056,32.0,116.0,637,752,5.023547880690738,15.425531914893616,2.070644946808511
https://openalex.org/I168879160,13.0,105.0,262,343,4.961832061068702,30.612244897959183,5.169544740973312
https://openalex.org/I168893459,4.0,9.0,299,433,1.3377926421404682,2.0785219399538106,0.5536951501154734
https://openalex.org/I168974976,10.0,35.0,353,700,2.8328611898017,5.0,0.7649999999999998
https://openalex.org/I169016828,1.0,23.0,607,907,0.16474464579901155,2.535832414553473,14.39250275633958
https://openalex.org/I169019527,6.0,3.0,211,206,2.843601895734597,1.4563106796116505,-0.4878640776699029
https://openalex.org/I169045520,3.0,67.0,1775,4086,0.16901408450704225,1.6397454723445912,8.701827378038832
https://openalex.org/I169046204,17.0,20.0,820,1574,2.073170731707317,1.2706480304955527,-0.38709918529038045
https://openalex.org/I169071405,3.0,15.0,252,193,1.1904761904761905,7.772020725388601,5.528497409326425
https://openalex.org/I169090423,12.0,84.0,364,436,3.296703296703297,19.26605504587156,4.844036697247706
https://openalex.org/I169108374,99.0,387.0,2474,4241,4.001616814874697,9.125206319264324,1.280379841804034
https://openalex.org/I169109204,1.0,15.0,89,191,1.1235955056179776,7.853403141361256,5.989528795811517
https://openalex.org/I169173203,23.0,78.0,2616,2126,0.8792048929663608,3.6688617121354654,3.1729314082375555
https://openalex.org/I169199633,7.0,172.0,824,1211,0.8495145631067961,14.203137902559867,15.71912233101333
https://openalex.org/I169248161,4.0,42.0,1166,2465,0.34305317324185247,1.7038539553752536,3.9667342799188647
https://openalex.org/I169255954,4.0,4.0,44,155,9.090909090909092,2.5806451612903225,-0.7161290322580646
https://openalex.org/I169333911,9.0,99.0,698,1195,1.2893982808022924,8.284518828451883,5.42510460251046
https://openalex.org/I169335092,7.0,25.0,674,985,1.0385756676557862,2.5380710659898478,1.443799854967368
https://openalex.org/I169381384,15.0,192.0,2215,4556,0.6772009029345373,4.214223002633889,5.223002633889376
https://openalex.org/I169427155,3.0,26.0,105,233,2.857142857142857,11.158798283261802,2.9055793991416308
https://openalex.org/I16944753,9.0,65.0,392,455,2.295918367346939,14.285714285714285,5.222222222222221
https://openalex.org/I169467343,2.0,1.0,13,11,15.384615384615385,9.090909090909092,-0.40909090909090906
https://openalex.org/I169494899,1.0,4.0,76,108,1.3157894736842104,3.7037037037037033,1.8148148148148147
https://openalex.org/I169499850,1.0,1.0,22,25,4.545454545454546,4.0,-0.12000000000000008
https://openalex.org/I169521973,67.0,200.0,2777,3490,2.412675549153763,5.730659025787966,1.3752298678527135
https://openalex.org/I169541294,7.0,61.0,1387,2639,0.5046863734679163,2.311481621826449,3.580035727818979
https://openalex.org/I169572211,9.0,131.0,1033,1255,0.8712487899322363,10.43824701195219,10.980787959274013
https://openalex.org/I169655526,2.0,1.0,35,38,5.714285714285714,2.631578947368421,-0.5394736842105263
https://openalex.org/I169689159,15.0,163.0,349,158,4.297994269340974,103.16455696202532,23.002953586497892
https://openalex.org/I16970960,5.0,3.0,38,49,13.157894736842104,6.122448979591836,-0.5346938775510204
https://openalex.org/I169877490,3.0,192.0,156,518,1.9230769230769231,37.06563706563706,18.274131274131275
https://openalex.org/I170007583,1.0,34.0,26,55,3.8461538461538463,61.81818181818181,15.07272727272727
https://openalex.org/I17001226,1.0,1.0,14,41,7.142857142857142,2.4390243902439024,-0.6585365853658536
https://openalex.org/I170013655,91.0,172.0,1173,1585,7.757885763000852,10.85173501577287,0.39880056851665696
https://openalex.org/I17010184,2.0,5.0,10,38,20.0,13.157894736842104,-0.3421052631578948
https://openalex.org/I170138621,1.0,20.0,80,157,1.25,12.738853503184714,9.191082802547772
https://openalex.org/I170172562,3.0,28.0,98,210,3.061224489795918,13.333333333333334,3.3555555555555556
https://openalex.org/I170201317,148.0,1000.0,8829,12270,1.6762940310340924,8.149959250203748,3.8618912310843845
https://openalex.org/I170203145,13.0,45.0,866,1242,1.5011547344110854,3.6231884057971016,1.4136008918617615
https://openalex.org/I170215575,226.0,2210.0,3089,3727,7.316283586921333,59.29702173329756,7.104800890891866
https://openalex.org/I170230895,5.0,47.0,1220,1146,0.4098360655737705,4.101221640488656,9.006980802792318
https://openalex.org/I170239107,30.0,96.0,1876,2405,1.5991471215351813,3.991683991683992,1.4961330561330561
https://openalex.org/I170486558,60.0,265.0,1292,2292,4.643962848297214,11.561954624781851,1.4896742292030252
https://openalex.org/I170658231,12.0,37.0,645,878,1.8604651162790697,4.214123006833713,1.2650911161731209
https://openalex.org/I17068995,1.0,4.0,57,124,1.7543859649122806,3.225806451612903,0.8387096774193549
https://openalex.org/I170726198,42.0,122.0,920,1647,4.565217391304348,7.4074074074074066,0.6225749559082892
https://openalex.org/I170733385,1.0,1.0,20,32,5.0,3.125,-0.375
https://openalex.org/I170751988,3.0,21.0,90,158,3.3333333333333335,13.291139240506327,2.987341772151898
https://openalex.org/I170833651,3.0,4.0,47,69,6.382978723404255,5.797101449275362,-0.09178743961352656
https://openalex.org/I170897317,114.0,1588.0,8802,13113,1.2951601908657124,12.11011972851369,8.350287179857675
https://openalex.org/I170935008,3.0,31.0,633,1220,0.47393364928909953,2.540983606557377,4.361475409836065
https://openalex.org/I170979836,225.0,457.0,1422,2054,15.822784810126583,22.24926971762415,0.4061538461538461
https://openalex.org/I171048554,4.0,6.0,68,24,5.88235294117647,25.0,3.25
https://openalex.org/I171210897,13.0,101.0,832,1471,1.5625,6.866077498300475,3.3942895989123043
https://openalex.org/I171256487,9.0,78.0,71,712,12.676056338028168,10.955056179775282,-0.13576779026217217
https://openalex.org/I171281102,2.0,1.0,8,8,25.0,12.5,-0.5
https://openalex.org/I171350910,1.0,1.0,2,10,50.0,10.0,-0.8
https://openalex.org/I171438252,1.0,1.0,17,0,5.88235294117647,inf,inf
https://openalex.org/I17145004,189.0,1829.0,3561,6659,5.307497893850042,27.466586574560747,4.175053692698985
https://openalex.org/I171481255,8.0,64.0,358,609,2.2346368715083798,10.50903119868637,3.702791461412151
https://openalex.org/I171559596,1.0,1.0,68,72,1.4705882352941175,1.3888888888888888,-0.05555555555555551
https://openalex.org/I171571821,2.0,11.0,29,82,6.896551724137931,13.414634146341465,0.9451219512195125
https://openalex.org/I171851574,1.0,5.0,42,55,2.380952380952381,9.090909090909092,2.8181818181818183
https://openalex.org/I171892758,17.0,149.0,1357,2423,1.2527634487840826,6.149401568303755,3.908669369522468
https://openalex.org/I172324550,4.0,15.0,77,289,5.194805194805195,5.190311418685121,-0.0008650519031142579
https://openalex.org/I17237868,1.0,31.0,20,60,5.0,51.66666666666667,9.333333333333334
https://openalex.org/I172446870,29.0,225.0,1319,2108,2.1986353297952994,10.673624288425048,3.854658771183668
https://openalex.org/I172574986,37.0,77.0,631,626,5.863708399366086,12.300319488817891,1.0977031344443484
https://openalex.org/I172675005,406.0,2180.0,5889,8880,6.894209543216166,24.54954954954955,2.560894022100918
https://openalex.org/I172685059,1.0,6.0,74,246,1.3513513513513513,2.4390243902439024,0.8048780487804879
